#chromosomeIndex	startPos	endPos	tadIndex
18	67800000	68200000	3004
18	68160000	70360000	3005
18	70310000	72240000	3006
18	72160000	73280000	3007
18	73200000	74140000	3008
18	74075000	74520000	3009
18	74480000	75440000	3010
18	75400000	77115000	3011
18	77060000	78077248	3012
18	78037248	78077248	3013
19	1	160000	3014
19	40000	1275000	3015
19	1235000	1880000	3016
19	1810000	2950000	3017
19	2800000	3360000	3018
19	3275000	4720000	3019
19	4635000	5050000	3020
19	5010000	5800000	3021
19	5725000	6480000	3022
19	6400000	7115000	3023
19	7040000	8015000	3024
19	7960000	8680000	3025
19	8600000	10640000	3026
19	10525000	13080000	3027
19	13035000	13920000	3028
19	13840000	14250000	3029
19	14200000	14675000	3030
19	14600000	15715000	3031
19	15660000	16325000	3032
19	16285000	16640000	3033
19	16510000	17490000	3034
19	17400000	18560000	3035
19	18510000	19640000	3036
19	19560000	21520000	3037
19	21320000	22120000	3038
19	22040000	23320000	3039
19	22960000	24640000	3040
19	24600000	26500000	3041
19	26500000	27760000	3042
19	27720000	28440000	3043
19	28400000	29240000	3044
19	29185000	30200000	3045
19	30120000	31160000	3046
19	31080000	32800000	3047
19	32735000	33160000	3048
19	33080000	34290000	3049
19	34235000	36600000	3050
19	36520000	37775000	3051
19	37720000	38400000	3052
19	38335000	38915000	3053
19	38840000	39490000	3054
19	39425000	40800000	3055
19	40720000	41920000	3056
19	41840000	42400000	3057
19	42320000	45350000	3058
19	45160000	45960000	3059
19	45880000	46800000	3060
19	46735000	47240000	3061
19	47120000	47880000	3062
19	47775000	48440000	3063
19	48385000	49160000	3064
19	49085000	49500000	3065
19	49460000	50600000	3066
19	50440000	51760000	3067
19	51585000	52240000	3068
19	52160000	52800000	3069
19	52760000	54750000	3070
19	54600000	56200000	3071
19	56160000	56875000	3072
19	56835000	57680000	3073
19	57600000	59128983	3074
19	59088983	59128983	3075
20	1	90000	3076
20	40000	1490000	3077
20	1435000	1760000	3078
20	1685000	3120000	3079
20	3000000	4640000	3080
20	4560000	5280000	3081
20	5200000	6100000	3082
20	6040000	7400000	3083
20	7320000	7920000	3084
20	7880000	8765000	3085
20	8720000	9415000	3086
20	9360000	10440000	3087
20	10400000	11600000	3088
20	11560000	12920000	3089
20	12850000	14080000	3090
20	14035000	15440000	3091
20	15320000	15720000	3092
20	15640000	16800000	3093
20	16735000	17480000	3094
20	17435000	18040000	3095
20	17975000	18360000	3096
20	18280000	19720000	3097
20	19640000	20040000	3098
20	20000000	20615000	3099
20	20560000	21650000	3100
20	21600000	22320000	3101
20	22240000	22715000	3102
20	22635000	23640000	3103
20	23560000	24965000	3104
20	24910000	26320000	3105
20	26280000	27500000	3106
20	27500000	29440000	3107
20	29400000	31440000	3108
20	31360000	31990000	3109
20	31920000	32275000	3110
20	32210000	32790000	3111
20	32720000	33125000	3112
20	33085000	33440000	3113
20	33400000	34120000	3114
20	34040000	35115000	3115
20	35040000	35615000	3116
20	35560000	36175000	3117
20	36135000	36675000	3118
20	36635000	37160000	3119
20	37080000	39680000	3120
20	39600000	40360000	3121
20	40310000	42120000	3122
20	42080000	42800000	3123
20	42720000	43560000	3124
20	43360000	43960000	3125
20	43885000	44640000	3126
20	44600000	45360000	3127
20	45280000	45840000	3128
20	45800000	46300000	3129
20	46240000	47250000	3130
20	47210000	47640000	3131
20	47560000	48160000	3132
20	48110000	48615000	3133
20	48560000	49440000	3134
20	49400000	49965000	3135
20	49920000	50290000	3136
20	50240000	50800000	3137
20	50760000	52175000	3138
20	52120000	53320000	3139
20	53275000	54965000	3140
20	54920000	55960000	3141
20	55885000	56800000	3142
20	56760000	57440000	3143
20	57320000	58165000	3144
20	58120000	59840000	3145
20	59760000	60590000	3146
20	60520000	62150000	3147
20	62080000	63025520	3148
20	62985520	63025520	3149
21	1	9400000	3150
21	9360000	10360000	3151
21	10320000	10700000	3152
21	10600000	11200000	3153
21	11160000	13200000	3154
21	13200000	14320000	3155
21	14280000	15600000	3156
21	15520000	17280000	3157
21	17225000	17765000	3158
21	17685000	19040000	3159
21	18960000	19450000	3160
21	19320000	20960000	3161
21	20800000	21840000	3162
21	21800000	22360000	3163
21	22310000	24240000	3164
21	24160000	25080000	3165
21	24800000	26925000	3166
21	26840000	27590000	3167
21	27510000	28160000	3168
21	28110000	29080000	3169
21	29035000	29450000	3170
21	29385000	30365000	3171
21	30320000	30815000	3172
21	30760000	31320000	3173
21	31240000	32520000	3174
21	32450000	33040000	3175
21	33000000	34040000	3176
21	33960000	34575000	3177
21	34535000	35000000	3178
21	34935000	35840000	3179
21	35750000	37800000	3180
21	37735000	38365000	3181
21	38320000	39040000	3182
21	38960000	39540000	3183
21	39485000	39840000	3184
21	39760000	40560000	3185
21	40520000	40880000	3186
21	40800000	42575000	3187
21	42480000	43240000	3188
21	43040000	43560000	3189
21	43510000	44000000	3190
21	43925000	44340000	3191
21	44280000	45225000	3192
21	45160000	46360000	3193
21	46280000	46575000	3194
21	46510000	48129895	3195
21	48089895	48129895	3196
22	1	14700000	3197
22	14700000	16040000	3198
22	16000000	16920000	3199
22	16840000	18065000	3200
22	18000000	18715000	3201
22	18640000	20160000	3202
22	20080000	21625000	3203
22	21480000	22365000	3204
22	22285000	22625000	3205
22	22585000	24320000	3206
22	24240000	24680000	3207
22	24635000	25000000	3208
22	24960000	26215000	3209
22	26160000	26880000	3210
22	26760000	27800000	3211
22	27750000	28315000	3212
22	28240000	29000000	3213
22	28960000	29720000	3214
22	29675000	31040000	3215
22	30985000	31880000	3216
22	31800000	32915000	3217
22	32835000	33640000	3218
22	33520000	34525000	3219
22	34440000	35680000	3220
22	35640000	36000000	3221
22	35960000	36675000	3222
22	36635000	36960000	3223
22	36885000	37650000	3224
22	37585000	38040000	3225
22	37960000	39160000	3226
22	39085000	39725000	3227
22	39600000	39925000	3228
22	39885000	40450000	3229
22	40400000	40800000	3230
22	40760000	41320000	3231
22	41260000	42080000	3232
22	42035000	42360000	3233
22	42310000	43000000	3234
22	42960000	43600000	3235
22	43550000	44360000	3236
22	44310000	45160000	3237
22	45080000	46080000	3238
22	45960000	47160000	3239
22	47080000	47600000	3240
22	47535000	48960000	3241
22	48920000	49480000	3242
22	49400000	50150000	3243
22	50110000	50680000	3244
22	50635000	51304566	3245
22	51264566	51304566	3246
28	1	106434	3247
29	1	547497	3248
30	1	189790	3249
31	1	191470	3250
32	1	182897	3251
33	1	38915	3252
34	1	37176	3253
35	1	90086	3254
36	1	169875	3255
37	1	187036	3256
38	1	36149	3257
39	1	40104	3258
40	1	37499	3259
41	1	81311	3260
42	1	174589	3261
43	1	41002	3262
44	1	4263	3263
45	1	92690	3264
46	1	159170	3265
47	1	27683	3266
48	1	166567	3267
49	1	186859	3268
50	1	164240	3269
51	1	137719	3270
52	1	172546	3271
53	1	172295	3272
54	1	172150	3273
55	1	161148	3274
56	1	179199	3275
57	1	161803	3276
58	1	155398	3277
59	1	186862	3278
60	1	180456	3279
61	1	179694	3280
62	1	211174	3281
63	1	15009	3282
64	1	128375	3283
65	1	129121	3284
66	1	19914	3285
67	1	43692	3286
68	1	27387	3287
69	1	40653	3288
70	1	45942	3289
71	1	40532	3290
72	1	34475	3291
73	1	41935	3292
74	1	45868	3293
75	1	39940	3294
76	1	33825	3295
77	1	41934	3296
78	1	42153	3297
79	1	43524	3298
80	1	43342	3299
81	1	39930	3300
82	1	36652	3301
83	1	38155	3302
84	1	36423	3303
85	1	39787	3304
86	1	38503	3305
26	1	16570	3306
27	1	171824	3307
23	1	150000	3308
23	40000	425000	3309
23	280000	1280000	3310
23	1235000	1600000	3311
23	1520000	2680000	3312
23	2640000	3790000	3313
23	3720000	5090000	3314
23	5010000	5900000	3315
23	5825000	6440000	3316
23	6120000	7120000	3317
23	7075000	7960000	3318
23	7920000	8760000	3319
23	8700000	10120000	3320
23	10040000	10680000	3321
23	10600000	11840000	3322
23	11760000	12800000	3323
23	12760000	13560000	3324
23	13480000	15350000	3325
23	15280000	16825000	3326
23	16760000	17790000	3327
23	17720000	18400000	3328
23	18360000	20160000	3329
23	20080000	21840000	3330
23	21760000	23760000	3331
23	23680000	24800000	3332
23	24685000	25240000	3333
23	25160000	26025000	3334
23	25880000	26720000	3335
23	26640000	27465000	3336
23	27360000	28560000	3337
23	28280000	29240000	3338
23	29120000	30125000	3339
23	30085000	30640000	3340
23	30560000	31725000	3341
23	31680000	32440000	3342
23	32360000	33480000	3343
23	33400000	34390000	3344
23	34320000	35890000	3345
23	35800000	37040000	3346
23	36960000	38480000	3347
23	38360000	39080000	3348
23	39000000	40440000	3349
23	40400000	41200000	3350
23	41120000	43715000	3351
23	43640000	45125000	3352
23	45040000	46440000	3353
23	46360000	47040000	3354
23	47000000	47600000	3355
23	47485000	48000000	3356
23	47925000	48465000	3357
23	48400000	49200000	3358
23	49080000	50390000	3359
23	50335000	50960000	3360
23	50880000	52160000	3361
23	52085000	53000000	3362
23	52925000	54120000	3363
23	54040000	54720000	3364
23	54560000	55280000	3365
23	55120000	56400000	3366
23	56280000	56815000	3367
23	56760000	58600000	3368
23	58560000	60600000	3369
23	60600000	61720000	3370
23	61680000	63160000	3371
23	63000000	64200000	3372
23	64120000	64760000	3373
23	64720000	65400000	3374
23	65240000	66000000	3375
23	65920000	66725000	3376
23	66640000	67400000	3377
23	67360000	68040000	3378
23	67920000	68680000	3379
23	68625000	69520000	3380
23	69360000	70560000	3381
23	70440000	72200000	3382
23	72025000	73040000	3383
23	72960000	73840000	3384
23	73760000	74800000	3385
23	74760000	75520000	3386
23	75440000	76760000	3387
23	76675000	77415000	3388
23	77360000	78800000	3389
23	78720000	79920000	3390
23	79800000	80840000	3391
23	80680000	83160000	3392
23	83080000	83920000	3393
23	83880000	84390000	3394
23	84310000	84865000	3395
23	84800000	85490000	3396
23	85360000	86600000	3397
23	86440000	86975000	3398
23	86910000	89440000	3399
23	88960000	90320000	3400
23	90235000	91440000	3401
23	91320000	92300000	3402
23	92120000	92800000	3403
23	92680000	93560000	3404
23	93480000	94000000	3405
23	93920000	94575000	3406
23	94440000	95025000	3407
23	94960000	95560000	3408
23	95440000	96200000	3409
23	95960000	97320000	3410
23	97010000	98240000	3411
23	98120000	98525000	3412
23	98400000	100080000	3413
23	99880000	100680000	3414
23	100610000	101760000	3415
23	101680000	102600000	3416
23	102360000	103080000	3417
23	103035000	103520000	3418
23	103400000	104440000	3419
23	104280000	105720000	3420
23	105610000	106115000	3421
23	106040000	106840000	3422
23	106720000	107400000	3423
23	107360000	107900000	3424
23	107800000	108880000	3425
23	108720000	109715000	3426
23	109640000	110920000	3427
23	110835000	112040000	3428
23	111880000	113480000	3429
23	113440000	114480000	3430
23	114400000	115000000	3431
23	114960000	117490000	3432
23	117425000	117960000	3433
23	117910000	118640000	3434
23	118520000	119280000	3435
23	119080000	120840000	3436
23	120750000	122240000	3437
23	122160000	123160000	3438
23	122880000	124440000	3439
23	124400000	125920000	3440
23	125560000	127280000	3441
23	127000000	128640000	3442
23	128585000	129440000	3443
23	129360000	130140000	3444
23	130080000	130915000	3445
23	130840000	131825000	3446
23	131760000	132360000	3447
23	132280000	132880000	3448
23	132800000	133600000	3449
23	133535000	134250000	3450
23	134160000	135040000	3451
23	134960000	136080000	3452
23	136000000	137200000	3453
23	137160000	137880000	3454
23	137800000	139160000	3455
23	139080000	139840000	3456
23	139785000	140200000	3457
23	140160000	140680000	3458
23	140625000	141240000	3459
23	141080000	141520000	3460
23	141480000	141840000	3461
23	141760000	143160000	3462
23	142600000	144360000	3463
23	144280000	145360000	3464
23	145280000	146960000	3465
23	146880000	148640000	3466
23	148560000	149965000	3467
23	149920000	150890000	3468
23	150840000	152100000	3469
23	152040000	153000000	3470
23	152920000	153800000	3471
23	153720000	154100000	3472
23	154040000	154960000	3473
23	154920000	155270560	3474
24	1	2540000	3475
24	2500000	3040000	3476
24	3000000	11640000	3477
24	11600000	12500000	3478
24	12500000	12540000	3479
24	12500000	13440000	3480
24	13400000	15140000	3481
24	15100000	19840000	3482
24	19800000	22140000	3483
24	22100000	26240000	3484
24	26200000	28840000	3485
24	28800000	59373566	3486
25	0	19403	3487
25	19423	27028	3488
25	27048	132090	3489
25	132110	133176	3490
25	133196	180577	3491
25	180597	206614	3492
25	206634	214098	3493
25	214118	222275	3494
25	222295	224324	3495
25	224344	226094	3496
25	226114	227776	3497
25	227796	233749	3498
25	233769	235496	3499
25	235516	236779	3500
25	236799	239115	3501
25	239135	248623	3502
25	248643	325416	3503
25	325436	326477	3504
25	326497	327817	3505
25	327837	329378	3506
25	329398	330465	3507
25	330485	335893	3508
25	335913	339767	3509
25	339787	344190	3510
25	344210	345438	3511
25	345458	367319	3512
25	367339	381600	3513
25	381620	382711	3514
25	382731	385990	3515
25	386010	387477	3516
25	387497	389757	3517
25	389777	392457	3518
25	392477	402074	3519
25	402094	403381	3520
25	403401	405822	3521
25	405842	414939	3522
25	414959	418137	3523
25	418157	438359	3524
25	438379	441047	3525
25	441067	447175	3526
25	447195	453292	3527
25	453312	491029	3528
25	491049	494459	3529
25	494479	500469	3530
25	500489	501671	3531
25	501691	666372	3532
25	666392	671569	3533
25	671589	673644	3534
25	673664	676521	3535
25	676541	677870	3536
25	677890	706358	3537
25	706378	841031	3538
25	841051	842245	3539
25	842265	843533	3540
25	843553	851689	3541
25	851709	852872	3542
25	852892	857890	3543
25	857910	859551	3544
25	859571	1038584	3545
25	1038604	1039724	3546
25	1039744	1048729	3547
25	1048749	1079273	3548
25	1079293	1133606	3549
25	1133626	1198035	3550
25	1198055	1221454	3551
25	1221474	1223774	3552
25	1223794	1224977	3553
25	1224997	1252159	3554
25	1252179	1253871	3555
25	1253891	1296769	3556
25	1296789	1323387	3557
25	1323407	1364358	3558
25	1364378	1426179	3559
25	1426199	1473935	3560
25	1473955	1481065	3561
25	1481085	1483129	3562
25	1483149	1485547	3563
25	1485567	1487594	3564
25	1487614	1521206	3565
25	1521226	1622922	3566
25	1622942	1786761	3567
25	1786781	1828068	3568
25	1828088	1855893	3569
25	1855913	1859008	3570
25	1859028	1860548	3571
25	1860568	1960432	3572
25	1960452	2020977	3573
25	2020997	2022462	3574
25	2022482	2026671	3575
25	2026691	2032013	3576
25	2032033	2045917	3577
25	2045937	2073702	3578
25	2073722	2076086	3579
25	2076106	2077534	3580
25	2077554	2257691	3581
25	2257711	2263835	3582
25	2263855	2273702	3583
25	2273722	2274742	3584
25	2274762	2279040	3585
25	2279060	2280127	3586
25	2280147	2405175	3587
25	2405195	2406913	3588
25	2406933	2408629	3589
25	2408649	2411450	3590
25	2411470	2412517	3591
25	2412537	2420182	3592
25	2420202	2534529	3593
25	2534549	2542015	3594
25	2542035	2561412	3595
25	2561432	2656824	3596
25	2656844	2673915	3597
25	2673935	2676142	3598
25	2676162	2691097	3599
25	2691117	2692788	3600
25	2692808	2733136	3601
25	2733156	2756865	3602
25	2756885	2757892	3603
25	2757912	2789948	3604
25	2789968	2897849	3605
25	2897869	2909663	3606
25	2909683	2948228	3607
25	2948248	2952251	3608
25	2952271	3036126	3609
25	3036146	3212779	3610
25	3212799	3260501	3611
25	3260521	3312139	3612
25	3312159	3336771	3613
25	3336791	3338315	3614
25	3338335	3352296	3615
25	3352316	3429711	3616
25	3429731	3434056	3617
25	3434076	3435167	3618
25	3435187	3465736	3619
25	3465756	3649167	3620
25	3649187	3667518	3621
25	3667538	3676004	3622
25	3676024	3742223	3623
25	3742243	3743341	3624
25	3743361	3744449	3625
25	3744469	3745512	3626
25	3745532	3748503	3627
25	3748523	3750053	3628
25	3750073	3751801	3629
25	3751821	3755268	3630
25	3755288	3771050	3631
25	3771070	3811419	3632
25	3811439	3812532	3633
25	3812552	3822265	3634
25	3822285	3826291	3635
25	3826311	3830131	3636
25	3830151	3841873	3637
25	3841893	3912621	3638
25	3912641	3922626	3639
25	3922646	3963738	3640
25	3963758	4001480	3641
25	4001500	4003346	3642
25	4003366	4005129	3643
25	4005149	4009005	3644
25	4009025	4010721	3645
25	4010741	4041400	3646
25	4041420	4156520	3647
25	4156540	4158601	3648
25	4158621	4199955	3649
25	4199975	4208845	3650
25	4208865	4218905	3651
25	4218925	4267468	3652
25	4267488	4286729	3653
25	4286749	4309915	3654
25	4309935	4352082	3655
25	4352102	4353485	3656
25	4353505	4355924	3657
25	4355944	4357215	3658
25	4357235	4358873	3659
25	4358893	4360119	3660
25	4360139	4361262	3661
25	4361282	4399281	3662
25	4399301	4414078	3663
25	4414098	4452212	3664
25	4452232	4490850	3665
25	4490870	4642597	3666
25	4642617	4668993	3667
25	4669013	4675391	3668
25	4675411	4682393	3669
25	4682413	4785233	3670
25	4785253	4790991	3671
25	4791011	4905988	3672
25	4906008	4915129	3673
25	4915149	4929291	3674
25	4929311	4934908	3675
25	4934928	4940790	3676
25	4940810	4942059	3677
25	4942079	4963417	3678
25	4963437	4967447	3679
25	4967467	4976374	3680
25	4976394	4978413	3681
25	4978433	4981783	3682
25	4981803	4985617	3683
25	4985637	5072286	3684
25	5072306	5167816	3685
25	5167836	5179866	3686
25	5179886	5194567	3687
25	5194587	5205259	3688
25	5205279	5261554	3689
25	5261574	5265892	3690
25	5265912	5276072	3691
25	5276092	5293366	3692
25	5293386	5305355	3693
25	5305375	5313596	3694
25	5313616	5329703	3695
25	5329723	5362629	3696
